id	filename	md5	size	state
cff867bf-316e-4528-ba44-8d69424b82ed	f871cb37-1c5a-4d8b-8ddf-fabda604fcf4_gdc_realn_rehead.bam	8ed719225dbd4f8d8309179fe52b255f	10049749177	released
f93eb2d4-5566-43d1-aa43-2f5ad0edcb94	7dafc03d-3aa6-4d44-ac53-6da33ceaf600_gdc_realn_rehead.bam	970980d7e8ecdedcf29dbea3d43eac9e	11637484880	released
b0fe4782-5ae6-4b7d-8d07-3f193ddc9ce6	fc534c42-60c7-495c-926b-39768a06d4c3_gdc_realn_rehead.bam	060120a491410401de9ce76be734fbf4	9136772252	released
b46a86c2-e33f-4f03-8f41-6a94a412efe4	056a6e7e-ca98-4af7-ab89-ea053d65b9aa_gdc_realn_rehead.bam	5181f808c65d63495198ed09005df2e1	16932570375	released
1e08e2c4-0ded-410b-9518-42d8874b781e	16cf6477-6739-4926-b397-7e36af5904ae_gdc_realn_rehead.bam	bd7fdb83c693fc0c73c904912a95de6a	10366129255	released
ee3655cb-f284-49db-895c-b4c26f2d257d	ee71109e-00a1-4b23-a250-7fc1a745b2cf_gdc_realn_rehead.bam	620bd91fe7632650ad93e14f5663b35b	12113538648	released
9f24b034-78d6-42b3-ae73-6e8edba5f922	3dd6b389-ef88-4640-a9b0-c7117a2445ce_gdc_realn_rehead.bam	9159a540c2e1aee254879e5f9e6929ed	12128985371	released
3056dde8-e840-4e86-be5e-43346793d173	593b8463-f60e-44b9-ad21-8952608ac325_gdc_realn_rehead.bam	50ee473694ef1170eb04318910f60a33	8846558910	released
3a5ba668-66fd-4f1a-b981-459b2a6b770f	a112396c-5bc8-44d2-9437-d73f604e9537_gdc_realn_rehead.bam	728e25b6bc8a019adb3d4e75e0cb2003	13082066300	released
ea28a45b-ebe2-4b64-83b6-8592d623718f	ee4af37a-8795-47a9-91a1-e3bba9d6d886_gdc_realn_rehead.bam	c874423184ca6d32c1b7d23b3442adc4	13790262225	released
cb9d2d25-6b98-4e46-8ca2-6ca437cc5eaf	cfd9931a-a82a-4e99-b1cb-bb73a3e96a89_gdc_realn_rehead.bam	7a33d3e8f71c37ab08edcc7b65115eb9	9106345110	released
389be61b-dcc0-4b3c-b0cd-cf068e227748	e2c712df-331f-409d-b31c-ab7565e6aa40_gdc_realn_rehead.bam	cbf2d9e3c75d4774da4c973b7478fb08	8832266740	released
f5ebe1e9-9fe4-4a94-8b0b-dbc7db59ba51	27374cfc-7c71-4c05-91bd-390f37cfac83_gdc_realn_rehead.bam	62ab0e3932f084c63201f7f680ced046	7483161431	released
2bc396f5-85c2-4e97-9919-f129e90c8f83	ecd60f2b-1bfe-4c64-bedc-acb06a92eee8_gdc_realn_rehead.bam	fb4d4fb137dedf6b7b700e605681d751	14540188092	released
5765f775-29f7-40de-94f9-a2ecc45d61fe	7a99c483-ac57-47da-83c1-c0b7c9eed80e_gdc_realn_rehead.bam	c3cc513f21ac28e9a23e8092e52bcc3f	12057752015	released
3d193a29-5899-443e-b464-eef49ff1ef21	fa57e4e0-04a8-4d7b-ac24-948f2930b36a_gdc_realn_rehead.bam	b2d41d7436fc998bfcefcdc306b35496	11959312954	released
d6cabed5-01dd-4a94-ac95-f25fdd8e07de	39cec01b-13c0-4392-85ad-214304da4531_gdc_realn_rehead.bam	347677a7c8a095421d04760177b817a8	10943437545	released
9191c7f9-0ffa-4267-bf74-b913ea827185	28f44053-52e0-4cae-8829-bfb24acd266a_gdc_realn_rehead.bam	990ccc4c767d6d3546523da8d000fad8	12664428663	released
4243c962-8689-4808-8aa8-bfd967b3d479	df19a62e-ea78-40a2-b35f-ddbfe6131d01_gdc_realn_rehead.bam	57a7d683c711537e9b1365245c999688	12259528569	released
4d32f2c5-4b17-48ec-8a58-a3c582fbd790	2500fa8f-39af-4b46-8a8f-2147f7ddce56_gdc_realn_rehead.bam	f5dd4b97ae6911a79892b484a28ea804	12589071043	released
d69cef23-83da-4d90-a706-9908fb7cdd13	ab0d1471-6521-4d60-ab2f-f296b93784bc_gdc_realn_rehead.bam	0b142bfa0649eb455c109c8ceed2ac8f	10950292979	released
aa54c3fc-083e-4869-8f9d-077d475937f4	c296258b-680b-4a08-9460-30a48257921c_gdc_realn_rehead.bam	3bc14ffea27b1af1ef75651b5ed3dbe6	11712778001	released
9a01f4a2-217f-4581-85d2-f926459007df	c7f46b91-ed9c-4368-8001-52503d67998d_gdc_realn_rehead.bam	243ce1f6da7f3f525dbc65b870c36a7d	9804069127	released
f435168f-9411-4c7a-a974-d33841249062	6b48056a-ef73-4977-842a-37f560aa408e_gdc_realn_rehead.bam	86061f7ef8c0f314833ea2b4657dfc6e	13608260408	released
727aa475-97c2-4177-9d1c-c73ba8425a2d	ecca34f6-614f-4456-bbf3-de881eb5a3fd_gdc_realn_rehead.bam	71eee33dcd9017ce20d2dace7ca792b5	12512275870	released
236aa449-05f1-4a9b-8782-e1a0181f6de5	0181e13f-1844-466b-a57d-6e00b6d411cc_gdc_realn_rehead.bam	6952b0059bcb2c9e40533dc5b66a9f6b	10074039598	released
